"id","location","fault_severity","severity_type","res.size","event.size","feat.size","tot.vol"
13346,"location 102","1","severity_type 2",1,2,4,8
13348,"location 817","0","severity_type 1",1,2,2,2
13353,"location 1026","0","severity_type 1",1,1,1,1
13354,"location 1008","2","severity_type 2",1,1,2,46
13359,"location 845","1","severity_type 1",1,2,4,78
13362,"location 878","0","severity_type 2",1,1,4,4
13366,"location 415","1","severity_type 4",1,1,1,1
13371,"location 763","2","severity_type 2",1,1,2,24
13373,"location 760","1","severity_type 1",1,1,1,3
13377,"location 242","0","severity_type 2",1,2,6,224
13378,"location 1107","2","severity_type 1",1,2,4,67
13380,"location 400","1","severity_type 2",1,2,2,2
13381,"location 471","0","severity_type 2",1,2,5,12
13382,"location 1020","2","severity_type 1",2,3,6,16
13384,"location 139","1","severity_type 2",1,2,4,8
13388,"location 721","1","severity_type 1",1,1,3,5
13389,"location 33","0","severity_type 1",1,1,1,1
13390,"location 976","2","severity_type 1",1,2,4,27
13391,"location 1019","2","severity_type 1",1,2,2,43
13393,"location 856","1","severity_type 1",3,3,4,4
13399,"location 814","0","severity_type 1",1,1,4,20
13401,"location 1049","0","severity_type 1",1,1,2,6
13406,"location 794","0","severity_type 1",4,4,5,10
13410,"location 345","0","severity_type 2",2,3,4,6
13414,"location 763","0","severity_type 1",2,2,2,10
13416,"location 623","0","severity_type 1",1,1,2,2
13417,"location 613","0","severity_type 1",1,3,3,4
13421,"location 413","0","severity_type 1",1,1,1,1
13425,"location 1100","2","severity_type 1",1,2,7,197
13427,"location 440","0","severity_type 1",2,2,3,4
13433,"location 495","0","severity_type 2",1,2,2,6
13434,"location 465","0","severity_type 2",1,2,2,20
13438,"location 1008","0","severity_type 1",1,2,3,8
13442,"location 704","1","severity_type 2",1,1,3,14
13443,"location 1049","0","severity_type 2",1,1,1,1
13444,"location 649","0","severity_type 1",1,1,2,2
13447,"location 1100","2","severity_type 1",1,2,4,128
13451,"location 921","1","severity_type 2",1,1,4,16
13453,"location 1009","0","severity_type 1",1,1,1,1
13455,"location 155","1","severity_type 2",1,2,4,4
13458,"location 976","1","severity_type 1",1,2,3,9
13460,"location 945","1","severity_type 1",1,1,2,6
13462,"location 495","0","severity_type 2",1,2,6,38
13468,"location 497","0","severity_type 2",1,2,5,371
13472,"location 661","0","severity_type 2",2,2,2,3
13480,"location 1011","1","severity_type 1",1,1,2,14
13483,"location 496","0","severity_type 2",1,2,6,109
13488,"location 93","1","severity_type 2",1,2,2,3
13490,"location 1008","0","severity_type 2",1,1,2,14
13492,"location 653","1","severity_type 1",1,2,5,151
13495,"location 881","1","severity_type 1",2,2,2,4
13496,"location 1071","0","severity_type 2",1,1,1,2
13498,"location 648","0","severity_type 1",2,2,2,2
13499,"location 810","1","severity_type 2",1,2,3,47
13500,"location 520","0","severity_type 2",1,2,3,15
13504,"location 600","0","severity_type 2",1,1,1,6
13506,"location 1038","0","severity_type 1",1,1,1,1
13507,"location 155","0","severity_type 2",1,2,2,38
13516,"location 494","0","severity_type 2",1,2,6,73
13517,"location 157","0","severity_type 2",1,2,2,30
13526,"location 909","1","severity_type 1",2,2,4,4
13533,"location 891","0","severity_type 1",1,1,2,51
13537,"location 938","0","severity_type 1",1,1,2,4
13538,"location 709","0","severity_type 1",1,1,2,4
13544,"location 476","0","severity_type 2",1,2,6,91
13546,"location 395","1","severity_type 1",2,3,10,10
13547,"location 921","2","severity_type 2",1,1,2,18
13548,"location 738","1","severity_type 1",2,2,1,1
13553,"location 9","0","severity_type 1",2,3,1,8
13556,"location 95","1","severity_type 2",1,2,3,4
13559,"location 644","0","severity_type 1",1,2,2,449
13560,"location 810","2","severity_type 1",1,2,2,40
13564,"location 135","0","severity_type 2",1,2,3,18
13568,"location 805","0","severity_type 2",1,1,2,9
13570,"location 466","0","severity_type 2",1,2,2,19
13571,"location 794","0","severity_type 1",3,3,4,7
13572,"location 283","0","severity_type 2",1,2,2,6
13573,"location 925","0","severity_type 1",1,1,5,22
13578,"location 1042","0","severity_type 2",1,1,1,16
13581,"location 181","1","severity_type 2",1,2,3,5
13590,"location 1052","1","severity_type 1",2,2,3,19
13593,"location 786","0","severity_type 1",1,1,2,4
13594,"location 128","0","severity_type 2",1,2,3,4
13596,"location 73","1","severity_type 1",4,4,6,13
13600,"location 1106","0","severity_type 1",1,1,3,60
13606,"location 1019","0","severity_type 2",1,1,2,32
13607,"location 459","0","severity_type 4",1,1,3,3
13609,"location 476","0","severity_type 2",1,2,9,85
13610,"location 276","0","severity_type 1",1,2,3,3
13611,"location 763","2","severity_type 2",1,1,2,13
13615,"location 1084","1","severity_type 1",1,1,1,1
13620,"location 942","1","severity_type 1",2,2,2,12
13621,"location 895","0","severity_type 4",1,1,1,2
13623,"location 206","0","severity_type 1",1,3,6,6
13626,"location 155","0","severity_type 2",1,2,2,23
13631,"location 734","0","severity_type 1",1,2,4,20
13632,"location 1037","0","severity_type 1",1,1,1,1
13634,"location 587","0","severity_type 1",1,1,2,2
13638,"location 665","0","severity_type 1",1,1,2,32
13640,"location 893","1","severity_type 1",1,3,6,149
13641,"location 790","0","severity_type 4",1,1,1,1
13642,"location 1100","2","severity_type 1",1,2,2,145
13644,"location 303","0","severity_type 4",1,1,1,1
13645,"location 921","0","severity_type 2",1,1,1,4
13647,"location 599","1","severity_type 2",1,1,2,4
13650,"location 732","0","severity_type 1",1,1,2,6
13658,"location 498","0","severity_type 2",1,2,4,10
13659,"location 466","0","severity_type 2",1,2,4,10
13660,"location 638","0","severity_type 1",1,2,4,31
13661,"location 653","1","severity_type 1",1,2,3,25
13663,"location 655","2","severity_type 1",2,4,8,292
13664,"location 1079","0","severity_type 1",2,2,3,6
13666,"location 504","0","severity_type 2",1,2,2,3
13670,"location 998","0","severity_type 2",1,1,1,1
13671,"location 529","0","severity_type 2",1,2,2,2
13672,"location 1095","1","severity_type 1",2,2,3,5
13675,"location 314","0","severity_type 2",2,3,4,6
13681,"location 226","1","severity_type 2",1,2,4,9
13682,"location 124","0","severity_type 2",1,2,6,19
13684,"location 607","0","severity_type 2",2,2,2,3
13685,"location 892","1","severity_type 1",1,3,6,16
13686,"location 1107","0","severity_type 2",1,1,4,44
13689,"location 1103","1","severity_type 1",2,2,3,3
13691,"location 845","2","severity_type 2",1,1,2,20
13698,"location 810","1","severity_type 1",1,2,4,16
13700,"location 691","1","severity_type 2",2,3,7,36
13706,"location 369","0","severity_type 2",1,2,12,193
13713,"location 350","1","severity_type 2",1,2,2,2
13717,"location 796","1","severity_type 1",2,2,3,3
13718,"location 798","2","severity_type 2",1,1,2,75
13722,"location 756","1","severity_type 1",1,1,2,8
13724,"location 846","1","severity_type 2",1,1,2,18
13725,"location 469","0","severity_type 2",1,2,3,44
13728,"location 821","0","severity_type 1",1,2,6,42
13730,"location 600","0","severity_type 2",1,1,2,24
13732,"location 1066","0","severity_type 2",1,1,1,5
13737,"location 518","0","severity_type 2",1,2,4,40
13741,"location 702","1","severity_type 1",1,1,2,9
13742,"location 977","1","severity_type 5",1,1,2,6
13743,"location 878","0","severity_type 1",1,1,2,113
13745,"location 897","1","severity_type 1",1,4,7,12
13751,"location 767","0","severity_type 1",2,2,2,5
13754,"location 613","2","severity_type 1",1,2,2,38
13755,"location 834","0","severity_type 2",1,1,4,20
13756,"location 810","2","severity_type 1",2,3,8,79
13762,"location 894","0","severity_type 1",1,3,6,179
13763,"location 763","0","severity_type 1",1,2,4,70
13764,"location 126","0","severity_type 2",1,2,8,22
13779,"location 441","0","severity_type 1",1,1,2,2
13785,"location 442","1","severity_type 2",1,2,4,4
13786,"location 615","0","severity_type 1",2,2,6,48
13791,"location 518","0","severity_type 2",1,2,9,91
13793,"location 846","2","severity_type 2",1,1,2,22
13794,"location 678","1","severity_type 1",1,1,2,16
13795,"location 834","0","severity_type 2",1,1,2,32
13801,"location 102","0","severity_type 2",1,2,8,19
13803,"location 1117","0","severity_type 2",1,1,2,4
13804,"location 63","0","severity_type 2",1,1,1,1
13807,"location 893","0","severity_type 1",1,3,8,139
13808,"location 1052","2","severity_type 2",1,1,4,18
13813,"location 857","1","severity_type 1",1,1,4,10
13814,"location 810","1","severity_type 1",1,3,5,33
13815,"location 734","2","severity_type 1",1,2,5,63
13823,"location 1022","0","severity_type 1",1,1,2,2
13825,"location 845","2","severity_type 2",1,1,2,58
13826,"location 95","0","severity_type 4",1,1,3,3
13828,"location 812","0","severity_type 1",1,1,3,1222
13832,"location 1008","1","severity_type 2",1,1,3,14
13834,"location 149","0","severity_type 2",1,2,6,8
13836,"location 107","1","severity_type 2",1,2,5,5
13837,"location 102","0","severity_type 2",1,2,8,14
13838,"location 1007","0","severity_type 1",1,2,2,9
13841,"location 103","0","severity_type 2",1,2,6,17
13842,"location 536","1","severity_type 1",2,2,2,2
13844,"location 697","0","severity_type 1",1,1,2,2
13847,"location 378","0","severity_type 2",1,2,2,7
13850,"location 1054","0","severity_type 1",1,1,2,30
13854,"location 367","0","severity_type 1",1,1,2,2
13856,"location 798","0","severity_type 2",1,1,1,1
13857,"location 461","0","severity_type 2",1,2,6,36
13860,"location 1067","1","severity_type 1",1,2,3,6
13864,"location 1049","0","severity_type 2",1,1,1,1
13865,"location 989","0","severity_type 2",1,1,1,1
13866,"location 145","0","severity_type 2",1,2,4,6
13872,"location 1084","0","severity_type 2",1,2,2,2
13875,"location 460","0","severity_type 4",1,1,2,4
13878,"location 145","0","severity_type 1",1,2,2,2
13879,"location 704","1","severity_type 2",1,1,1,1
13880,"location 618","1","severity_type 1",2,2,3,5
13885,"location 562","1","severity_type 1",2,2,4,10
13889,"location 894","0","severity_type 1",1,3,6,69
13891,"location 491","0","severity_type 2",1,2,8,126
13892,"location 505","0","severity_type 2",1,2,2,356
13894,"location 627","1","severity_type 2",2,3,5,12
13901,"location 830","0","severity_type 1",1,1,2,268
13905,"location 126","0","severity_type 2",1,2,7,14
13907,"location 765","1","severity_type 2",1,1,3,3
13908,"location 823","0","severity_type 1",1,2,2,25
13912,"location 23","1","severity_type 1",1,1,1,1
13914,"location 619","0","severity_type 1",1,1,4,1649
13919,"location 1083","0","severity_type 2",1,1,1,3
13926,"location 653","1","severity_type 2",1,1,3,18
13932,"location 734","0","severity_type 1",2,2,4,45
13933,"location 270","0","severity_type 2",1,2,4,4
13935,"location 945","0","severity_type 1",1,1,2,7
13936,"location 851","0","severity_type 1",3,3,4,4
13940,"location 653","2","severity_type 2",1,1,2,8
13944,"location 79","0","severity_type 1",2,2,3,4
13945,"location 914","1","severity_type 1",3,3,3,3
13947,"location 641","2","severity_type 1",1,2,4,16
13952,"location 734","1","severity_type 2",2,2,5,21
13953,"location 92","0","severity_type 2",1,2,8,558
13955,"location 1008","0","severity_type 1",1,2,4,89
13956,"location 921","0","severity_type 2",1,1,2,35
13957,"location 603","0","severity_type 1",2,2,7,27
13959,"location 604","0","severity_type 1",1,1,1,2
13965,"location 794","0","severity_type 1",2,2,2,6
13966,"location 106","0","severity_type 4",1,1,1,1
13970,"location 845","2","severity_type 1",1,2,2,50
13971,"location 126","0","severity_type 2",1,2,7,34
13977,"location 508","0","severity_type 2",1,2,11,83
13979,"location 533","0","severity_type 4",2,2,3,5
13981,"location 228","0","severity_type 4",1,1,1,1
13983,"location 505","0","severity_type 2",1,2,5,146
13984,"location 684","1","severity_type 2",1,1,2,11
13986,"location 891","0","severity_type 1",1,1,2,36
13989,"location 507","0","severity_type 2",1,2,4,14
13992,"location 298","1","severity_type 2",1,2,5,66
13993,"location 491","0","severity_type 2",1,2,2,11
13996,"location 236","1","severity_type 1",2,3,4,4
13999,"location 846","0","severity_type 2",1,1,1,1
14001,"location 812","0","severity_type 2",1,1,2,2
14004,"location 684","2","severity_type 1",1,2,4,105
14006,"location 917","2","severity_type 1",1,1,10,24
14007,"location 124","0","severity_type 2",1,2,6,14
14009,"location 376","0","severity_type 4",1,1,1,1
14012,"location 466","0","severity_type 2",1,2,5,5
14015,"location 274","1","severity_type 2",2,3,4,4
14016,"location 744","1","severity_type 1",1,1,2,3
14018,"location 962","2","severity_type 2",1,1,2,92
14023,"location 448","0","severity_type 2",1,2,2,8
14024,"location 314","0","severity_type 2",1,2,2,10
14025,"location 976","0","severity_type 1",2,2,2,7
14026,"location 172","1","severity_type 2",1,2,4,4
14031,"location 373","0","severity_type 2",1,2,2,95
14032,"location 102","0","severity_type 2",1,2,6,130
14034,"location 707","0","severity_type 2",2,2,4,11
14038,"location 973","0","severity_type 1",1,1,1,1
14039,"location 839","0","severity_type 1",1,1,1,2
14040,"location 135","0","severity_type 2",1,2,6,46
14041,"location 714","0","severity_type 1",2,2,4,10
14043,"location 484","0","severity_type 2",1,1,2,2
14044,"location 962","1","severity_type 2",1,1,2,27
14048,"location 978","1","severity_type 1",1,2,2,3
14049,"location 500","0","severity_type 2",1,2,4,6
14053,"location 653","0","severity_type 1",1,2,6,41
14060,"location 1065","0","severity_type 4",1,1,1,2
14062,"location 518","0","severity_type 2",1,2,4,21
14064,"location 380","0","severity_type 1",1,3,4,16
14066,"location 488","0","severity_type 2",1,2,8,41
14067,"location 933","0","severity_type 1",1,1,1,1
14070,"location 977","1","severity_type 5",1,1,2,4
14075,"location 489","0","severity_type 2",1,2,2,35
14076,"location 834","1","severity_type 1",1,2,3,8
14079,"location 130","1","severity_type 2",1,2,2,3
14081,"location 427","0","severity_type 2",1,2,4,13
14082,"location 962","2","severity_type 2",1,1,2,82
14084,"location 501","0","severity_type 2",1,2,3,4
14085,"location 392","1","severity_type 1",1,1,1,1
14088,"location 836","0","severity_type 2",1,1,1,1
14092,"location 17","1","severity_type 2",1,1,1,1
14093,"location 395","0","severity_type 4",1,1,2,2
14095,"location 382","0","severity_type 2",1,2,2,4
14106,"location 852","0","severity_type 1",1,1,2,2
14108,"location 1050","0","severity_type 2",1,1,1,5
14109,"location 808","0","severity_type 1",1,1,1,1
14111,"location 1086","2","severity_type 2",1,1,2,28
14121,"location 118","1","severity_type 2",1,2,2,38
14124,"location 758","1","severity_type 1",1,1,1,1
14125,"location 699","0","severity_type 1",1,1,1,1
14127,"location 821","1","severity_type 1",2,2,2,12
14129,"location 155","0","severity_type 2",1,2,2,30
14130,"location 532","1","severity_type 1",2,4,9,29
14132,"location 102","0","severity_type 4",1,1,4,4
14133,"location 173","0","severity_type 2",2,3,5,5
14134,"location 814","0","severity_type 1",1,1,3,6
14136,"location 466","0","severity_type 2",1,2,2,4
14141,"location 1087","1","severity_type 1",1,2,3,4
14142,"location 506","0","severity_type 2",1,2,4,236
14146,"location 676","0","severity_type 1",1,1,2,12
14151,"location 1052","1","severity_type 1",1,2,4,34
14155,"location 149","0","severity_type 2",1,2,4,121
14156,"location 491","0","severity_type 2",1,2,6,7
14158,"location 902","0","severity_type 1",2,3,6,16
14159,"location 300","0","severity_type 4",1,1,2,2
14160,"location 91","0","severity_type 2",1,2,4,8
14163,"location 479","0","severity_type 2",1,2,3,44
14164,"location 507","0","severity_type 2",1,2,5,32
14166,"location 1033","0","severity_type 2",1,1,1,2
14167,"location 118","0","severity_type 2",1,2,2,67
14169,"location 735","0","severity_type 1",1,1,1,3
14171,"location 17","0","severity_type 1",1,2,3,49
14176,"location 272","1","severity_type 1",1,2,3,5
14179,"location 836","0","severity_type 2",1,1,2,9
14181,"location 645","0","severity_type 1",1,2,2,2
14182,"location 1104","0","severity_type 2",1,1,1,1
14194,"location 919","1","severity_type 1",1,1,4,12
14195,"location 133","0","severity_type 2",1,2,4,4
14198,"location 962","2","severity_type 2",1,1,2,49
14199,"location 401","0","severity_type 4",1,1,2,2
14201,"location 690","0","severity_type 2",1,1,1,1
14206,"location 931","1","severity_type 1",1,2,4,8
14207,"location 1053","1","severity_type 1",1,2,2,10
14210,"location 491","0","severity_type 2",1,2,6,10
14212,"location 1089","2","severity_type 1",1,1,4,58
14215,"location 692","0","severity_type 1",1,1,1,1
14216,"location 91","0","severity_type 2",1,2,2,24
14217,"location 1052","0","severity_type 1",1,2,3,15
14218,"location 950","1","severity_type 1",1,1,4,5
14219,"location 489","0","severity_type 2",1,2,6,20
14224,"location 869","1","severity_type 1",1,1,1,2
14226,"location 466","0","severity_type 2",1,2,2,38
14229,"location 1094","0","severity_type 1",1,2,2,3
14230,"location 995","1","severity_type 1",1,2,4,10
14232,"location 821","0","severity_type 2",1,1,2,15
14233,"location 1029","0","severity_type 1",1,1,2,7
14236,"location 854","1","severity_type 1",1,1,2,6
14239,"location 810","0","severity_type 1",1,2,2,2
14240,"location 983","1","severity_type 1",1,2,2,3
14241,"location 57","1","severity_type 1",1,1,2,2
14249,"location 821","2","severity_type 1",1,2,9,216
14253,"location 653","0","severity_type 1",1,2,2,6
14256,"location 39","0","severity_type 1",1,1,2,3
14260,"location 445","0","severity_type 2",1,2,2,3
14265,"location 945","0","severity_type 1",1,1,4,7
14266,"location 320","0","severity_type 1",2,2,3,3
14267,"location 864","1","severity_type 1",1,1,2,5
14270,"location 493","0","severity_type 2",1,2,2,10
14271,"location 895","1","severity_type 1",1,3,6,35
14273,"location 135","0","severity_type 2",1,2,2,38
14278,"location 644","0","severity_type 1",1,2,2,2
14280,"location 794","0","severity_type 1",4,4,5,18
14281,"location 1097","1","severity_type 1",1,1,1,1
14284,"location 147","0","severity_type 4",1,1,1,3
14286,"location 849","0","severity_type 1",1,1,2,2
14287,"location 870","0","severity_type 1",1,1,1,1
14288,"location 125","0","severity_type 2",1,2,6,16
14289,"location 763","1","severity_type 1",1,1,2,4
14290,"location 249","0","severity_type 1",1,3,4,4
14294,"location 133","0","severity_type 2",1,2,2,2
14299,"location 124","0","severity_type 2",1,2,6,14
14303,"location 830","1","severity_type 1",1,1,2,3
14304,"location 495","0","severity_type 2",1,2,14,374
14311,"location 816","1","severity_type 2",4,5,3,3
14316,"location 480","0","severity_type 2",1,2,4,108
14319,"location 410","0","severity_type 2",1,2,4,4
14321,"location 500","0","severity_type 2",1,2,6,11
14324,"location 883","0","severity_type 1",1,1,2,4
14328,"location 704","2","severity_type 1",1,2,3,33
14330,"location 256","0","severity_type 2",1,2,2,6
14336,"location 1106","1","severity_type 2",1,1,2,2
14337,"location 1109","0","severity_type 1",1,1,2,2
14338,"location 289","0","severity_type 2",1,2,2,4
14340,"location 355","0","severity_type 4",1,1,1,1
14349,"location 507","0","severity_type 2",1,2,2,65
14350,"location 239","0","severity_type 1",2,4,6,7
14352,"location 380","0","severity_type 2",1,2,2,22
14353,"location 763","0","severity_type 2",1,1,2,52
14354,"location 446","1","severity_type 2",1,2,4,4
14355,"location 836","0","severity_type 1",1,1,2,20
14356,"location 742","0","severity_type 1",1,2,2,8
14357,"location 122","0","severity_type 2",1,2,8,53
14358,"location 471","0","severity_type 2",1,2,2,22
14361,"location 704","2","severity_type 1",1,2,4,42
14363,"location 122","0","severity_type 2",1,2,6,18
14365,"location 177","0","severity_type 1",1,2,5,9
14370,"location 1075","0","severity_type 2",1,1,2,11
14372,"location 300","1","severity_type 2",1,2,2,3
14375,"location 284","0","severity_type 1",1,2,2,2
14381,"location 652","0","severity_type 2",1,1,1,1
14382,"location 763","2","severity_type 2",1,1,2,14
14383,"location 523","0","severity_type 1",1,3,6,25
14384,"location 834","1","severity_type 1",1,2,2,5
14385,"location 814","0","severity_type 1",1,1,2,10
14390,"location 876","1","severity_type 1",1,1,2,2
14391,"location 690","0","severity_type 1",1,1,2,6
14394,"location 152","1","severity_type 2",1,2,2,2
14395,"location 159","0","severity_type 1",1,2,7,7
14396,"location 242","0","severity_type 2",1,2,2,22
14397,"location 122","0","severity_type 2",1,2,10,50
14399,"location 919","0","severity_type 1",1,1,2,2
14400,"location 735","0","severity_type 2",1,1,1,1
14401,"location 468","0","severity_type 2",1,2,2,72
14402,"location 830","0","severity_type 1",1,1,1,1
14403,"location 914","1","severity_type 1",2,2,4,4
14406,"location 661","0","severity_type 1",3,3,6,8
14409,"location 793","0","severity_type 1",1,1,2,76
14410,"location 734","0","severity_type 1",1,1,2,2
14413,"location 147","0","severity_type 4",1,1,1,1
14414,"location 1086","2","severity_type 1",2,3,4,17
14423,"location 704","2","severity_type 1",1,2,3,50
14425,"location 1038","1","severity_type 1",1,1,2,4
14426,"location 793","0","severity_type 1",1,1,2,15
14428,"location 499","0","severity_type 2",1,2,3,7
14430,"location 135","0","severity_type 2",1,2,6,38
14431,"location 894","1","severity_type 1",1,3,5,35
14433,"location 1007","1","severity_type 1",1,2,2,58
14434,"location 754","0","severity_type 1",1,1,2,2
14439,"location 1019","2","severity_type 1",1,1,1,1
14441,"location 744","1","severity_type 1",2,2,3,7
14446,"location 126","0","severity_type 2",1,2,7,27
14447,"location 1109","0","severity_type 2",1,1,1,1
14452,"location 484","0","severity_type 2",1,2,2,2
14454,"location 490","0","severity_type 2",1,2,2,57
14456,"location 808","0","severity_type 1",1,2,2,20
14458,"location 823","0","severity_type 2",1,1,2,9
14461,"location 684","0","severity_type 1",1,2,4,35
14462,"location 1010","0","severity_type 1",1,1,2,4
14465,"location 365","0","severity_type 4",1,1,1,2
14466,"location 684","1","severity_type 2",1,1,2,15
14467,"location 1031","0","severity_type 2",1,1,1,1
14468,"location 155","0","severity_type 2",1,2,2,48
14471,"location 463","0","severity_type 2",1,2,2,7
14479,"location 957","0","severity_type 1",1,1,3,8
14481,"location 326","0","severity_type 2",1,2,2,2
14485,"location 479","0","severity_type 1",2,3,6,8
14486,"location 480","0","severity_type 1",1,2,3,3
14487,"location 763","0","severity_type 1",1,2,4,48
14488,"location 704","1","severity_type 1",1,2,6,8
14493,"location 925","0","severity_type 1",1,1,2,2
14494,"location 987","0","severity_type 1",1,1,2,2
14496,"location 161","0","severity_type 2",1,2,2,9
14497,"location 280","0","severity_type 2",1,1,1,1
14501,"location 511","0","severity_type 4",1,1,1,1
14505,"location 148","0","severity_type 2",1,2,3,4
14511,"location 638","2","severity_type 1",1,2,4,75
14516,"location 899","1","severity_type 1",1,3,5,5
14518,"location 445","0","severity_type 2",1,2,2,71
14522,"location 358","1","severity_type 2",1,2,6,6
14526,"location 350","0","severity_type 1",1,2,4,4
14528,"location 145","0","severity_type 2",1,2,6,17
14529,"location 242","0","severity_type 2",1,2,6,247
14531,"location 161","0","severity_type 2",1,2,6,13
14532,"location 805","0","severity_type 1",1,1,1,3
14536,"location 984","1","severity_type 1",3,3,2,5
14538,"location 118","0","severity_type 2",1,2,2,53
14539,"location 854","0","severity_type 1",1,1,2,7
14540,"location 1026","1","severity_type 1",3,3,2,2
14544,"location 1125","1","severity_type 1",1,1,2,2
14545,"location 465","0","severity_type 2",1,2,2,14
14556,"location 318","0","severity_type 1",1,2,2,2
14558,"location 1107","1","severity_type 1",1,2,6,57
14559,"location 118","0","severity_type 1",1,3,6,42
14561,"location 468","0","severity_type 2",1,2,2,6
14567,"location 92","0","severity_type 2",1,2,4,29
14568,"location 684","2","severity_type 1",2,3,4,58
14572,"location 998","1","severity_type 1",1,1,5,9
14575,"location 768","0","severity_type 1",1,1,2,4
14578,"location 1046","1","severity_type 1",1,1,1,1
14581,"location 793","0","severity_type 1",1,1,2,170
14583,"location 1086","1","severity_type 2",1,1,2,22
14588,"location 742","0","severity_type 2",1,1,1,2
14591,"location 760","0","severity_type 2",1,1,1,8
14595,"location 1","1","severity_type 2",1,1,4,11
14596,"location 314","0","severity_type 2",1,2,3,3
14597,"location 1115","1","severity_type 1",1,1,2,3
14598,"location 7","0","severity_type 1",1,1,2,3
14601,"location 19","0","severity_type 2",1,1,1,3
14603,"location 1075","2","severity_type 2",1,1,2,32
14605,"location 1021","2","severity_type 1",1,1,4,33
14607,"location 520","0","severity_type 2",1,2,2,21
14608,"location 451","0","severity_type 2",1,2,2,46
14610,"location 331","0","severity_type 4",1,1,2,2
14611,"location 777","2","severity_type 2",1,1,2,15
14618,"location 896","0","severity_type 1",1,3,5,17
14622,"location 480","0","severity_type 2",1,2,4,120
14626,"location 856","1","severity_type 2",2,2,3,6
14629,"location 468","0","severity_type 2",1,2,2,24
14634,"location 145","1","severity_type 2",1,2,4,8
14635,"location 460","0","severity_type 2",1,2,2,3
14642,"location 497","0","severity_type 2",1,2,5,263
14643,"location 501","0","severity_type 2",1,2,4,12
14654,"location 684","1","severity_type 2",1,1,3,59
14655,"location 803","1","severity_type 1",1,1,3,17
14658,"location 276","0","severity_type 1",1,3,4,4
14659,"location 744","0","severity_type 1",2,2,3,8
14661,"location 1019","0","severity_type 1",1,1,1,1
14672,"location 691","0","severity_type 1",3,3,4,7
14676,"location 735","0","severity_type 1",1,1,2,3
14680,"location 1075","0","severity_type 2",1,1,1,12
14682,"location 627","0","severity_type 4",1,1,2,2
14684,"location 710","0","severity_type 2",1,1,1,1
14686,"location 30","2","severity_type 1",2,3,5,22
14687,"location 742","0","severity_type 1",2,3,5,717
14688,"location 450","0","severity_type 2",1,2,4,5
14690,"location 408","0","severity_type 2",1,2,6,32
14696,"location 834","0","severity_type 2",1,1,2,42
14700,"location 962","0","severity_type 2",1,1,2,22
14701,"location 653","1","severity_type 1",1,2,4,7
14703,"location 693","1","severity_type 1",1,1,4,4
14705,"location 812","0","severity_type 1",1,1,2,3
14707,"location 500","0","severity_type 4",1,1,2,2
14711,"location 793","0","severity_type 1",1,1,2,97
14713,"location 155","0","severity_type 2",1,2,2,3
14714,"location 210","0","severity_type 2",1,2,2,5
14715,"location 838","0","severity_type 2",1,1,1,1
14716,"location 793","0","severity_type 1",1,1,2,8
14718,"location 826","1","severity_type 1",2,2,3,9
14719,"location 400","0","severity_type 1",1,2,2,3
14721,"location 155","0","severity_type 1",1,3,4,14
14724,"location 684","1","severity_type 2",1,1,2,58
14727,"location 91","0","severity_type 2",1,2,5,235
14728,"location 893","0","severity_type 1",1,3,6,97
14730,"location 687","2","severity_type 1",1,1,6,8
14731,"location 744","1","severity_type 1",2,2,4,21
14734,"location 734","2","severity_type 1",1,2,4,23
14735,"location 1075","2","severity_type 1",1,2,2,31
14737,"location 798","2","severity_type 2",1,1,2,64
14739,"location 864","1","severity_type 5",1,1,1,2
14740,"location 814","0","severity_type 2",1,1,1,5
14741,"location 649","0","severity_type 1",1,1,1,1
14743,"location 1007","0","severity_type 1",1,2,2,9
14744,"location 226","1","severity_type 2",1,2,4,4
14746,"location 509","0","severity_type 2",1,2,8,118
14751,"location 478","0","severity_type 2",1,2,8,106
14752,"location 653","0","severity_type 2",1,2,2,6
14758,"location 1115","0","severity_type 2",1,1,1,1
14760,"location 808","0","severity_type 1",1,2,4,34
14761,"location 149","0","severity_type 2",1,2,4,4
14764,"location 797","2","severity_type 1",1,1,4,19
14768,"location 1111","1","severity_type 1",1,1,2,3
14769,"location 292","1","severity_type 2",1,2,2,4
14775,"location 480","0","severity_type 1",1,1,2,2
14783,"location 653","1","severity_type 1",2,2,2,18
14787,"location 932","0","severity_type 2",1,1,1,1
14794,"location 119","0","severity_type 2",1,2,2,32
14795,"location 469","0","severity_type 2",1,2,2,19
14799,"location 462","1","severity_type 2",1,1,2,2
14801,"location 413","1","severity_type 2",1,2,2,2
14803,"location 208","0","severity_type 2",1,2,3,3
14804,"location 120","0","severity_type 1",2,4,9,12
14805,"location 124","0","severity_type 2",1,2,8,36
14812,"location 894","0","severity_type 1",1,3,6,30
14815,"location 13","0","severity_type 1",1,1,2,4
14816,"location 769","0","severity_type 2",1,1,1,1
14820,"location 812","1","severity_type 1",2,2,5,45
14827,"location 763","1","severity_type 2",1,1,2,15
14829,"location 122","0","severity_type 2",1,2,8,39
14830,"location 619","1","severity_type 1",1,1,2,4
14831,"location 504","0","severity_type 2",1,2,2,6
14832,"location 963","0","severity_type 1",1,1,2,7
14837,"location 846","1","severity_type 2",1,1,3,17
14843,"location 188","0","severity_type 1",1,2,3,3
14844,"location 790","1","severity_type 1",2,2,4,10
14845,"location 106","0","severity_type 1",1,2,2,2
